unicef_region,country_iso3,country,vaccine,year,immunization_coverage,antigen_family,gdp_per_capita_usd,health_exp_pct_gdp,population_total,gni_per_capita_usd,gavi_eligible,pharma_tariff_rate,reporter_flag,oop_health_exp_pct,tariff_x_oop
WCAR,GHA,Ghana,HIB3,2009,94,Hib,1047.704301,4.17717743,24862664,1160,0,9.492825716042683,1,34.93130875,3.315968259970268
ECAR,GRC,Greece,HIB3,2009,83,Hib,29425.45732,9.53581333,11107017,29030,0,0.5959241851638557,1,29.50299263,0.17581546842927992
LACR,GTM,Guatemala,HIB3,2009,92,Hib,2611.646328,6.33938646,14215611,2610,0,1.4859069573893653,1,56.9231987,0.8458257698518727
LACR,HND,Honduras,HIB3,2009,97,Hib,1781.157036,8.99592495,8189899,1670,0,2.4146742787941387,1,44.90908813,1.0844081999161017
Non-programme,HUN,Hungary,HIB3,2009,99,Hib,13051.18318,7.2366724,10022650,13400,0,0.7477910993768412,1,26.23458099,0.1961798616020288
Non-programme,ISL,Iceland,HIB3,2009,96,Hib,41483.78437,8.77518463,318499,43550,0,0.5436643853473582,1,16.8747921,0.091742235
Non-programme,IRL,Ireland,HIB3,2009,93,Hib,52133.09062,10.52275753,4535375,46810,0,1.2538745506076112,1,12.70052719,0.159248678
Non-programme,ISR,Israel,HIB3,2009,96,Hib,28508.49389,6.86992359,7485600,28490,0,0.4376836725353078,1,25.41890717,0.11125440641999669
Non-programme,ITA,Italy,HIB3,2009,96,Hib,37099.6134,8.91290951,59555454,37830,0,0.968475191,1,20.66364479,0.20012227336662503
LACR,JAM,Jamaica,HIB3,2009,90,Hib,4428.381533,6.37021589,2736995,4420,0,5.430569582121471,1,37.7628479,2.0507377314001967
MENA,JOR,Jordan,HIB3,2009,98,Hib,3435.833759,9.22396946,7141753,3270,0,1.0789958961230997,1,22.71313095,0.2450737508315656
ECAR,KAZ,Kazakhstan,HIB3,2009,97,Hib,6938.011757,3.47355628,16619846,6580,0,4.216581910615115,1,22.34545326,0.9422143400061154
EAPR,KIR,Kiribati,HIB3,2009,86,Hib,1316.627539,12.73888874,106467,1850,0,17.266679606864276,1,0.4361099,0.075301699
MENA,KWT,Kuwait,HIB3,2009,99,Hib,37907.10013,2.70638776,2795484,45410,0,3.508299244854993,1,16.72038269,0.58660106
Non-programme,LVA,Latvia,HIB3,2009,94,Hib,11996.03227,6.2683239,2141669,13360,0,0.6383164945819219,1,38.7826767,0.24755622241647982
MENA,LBN,Lebanon,HIB3,2009,82,Hib,7090.854939,7.0073576,4992287,6620,0,2.5837080689205423,1,44.5697403,1.1515519764280306
Non-programme,LTU,Lithuania,HIB3,2009,98,Hib,11854.37111,7.34499836,3162916,12480,0,0.6177633936923964,1,26.81708145,0.1656661124547741
Non-programme,LUX,Luxembourg,HIB3,2009,99,Hib,109419.747,6.94993162,497783,70650,0,0.6898494322645855,1,9.8952837,0.068262558
EAPR,MYS,Malaysia,HIB3,2009,95,Hib,7191.432872,3.2610569,28124778,7500,0,1.4694584086753388,1,32.19156265,0.4730416242444148
Non-programme,MLT,Malta,HIB3,2009,73,Hib,21176.32183,7.88854265,412477,20050,0,0.740445762,1,32.45967865,0.24034631487247676
WCAR,MRT,Mauritania,HIB3,2009,64,Hib,1435.430108,3.11034036,3284448,1500,0,7.777472537087911,1,62.76515579,4.881542754427693
Non-programme,MUS,Mauritius,HIB3,2009,99,Hib,7426.886456,4.17035627,1247429,7720,0,1.168068342938412,1,58.37334061,0.6818405123810222
LACR,MEX,Mexico,HIB3,2009,95,Hib,8423.569332,5.84786463,111999721,9230,0,1.1155175973927363,1,47.35383987,0.5282404167910276
EAPR,MNG,Mongolia,HIB3,2009,97,Hib,1703.327568,4.45980072,2691115,1780,0,5,1,22.75947571,1.137973786
ECAR,MNE,Montenegro,HIB3,2009,87,Hib,6700.114051,,618294,6710,0,0.5083205772835216,1,,
MENA,MAR,Morocco,HIB3,2009,99,Hib,3119.588623,5.27312183,32030778,3150,0,1.748697530169071,1,54.49833298,0.9530110028045763
Non-programme,NLD,Netherlands (Kingdom of the),HIB3,2009,97,Hib,53172.02616,9.90839005,16530388,52780,0,1.0020942107344395,1,9.06950665,0.090885001
Non-programme,NZL,New Zealand,HIB3,2009,98,Hib,28276.72554,9.13566399,4302600,29770,0,0.7459302352315851,1,12.04275227,0.08983053
ECAR,MKD,North Macedonia,HIB3,2009,82,Hib,4799.787228,6.52846384,1958782,4860,0,2.7015864512832617,1,34.79013824,0.939885661
Non-programme,NOR,Norway,HIB3,2009,95,Hib,80347.57007,9.03254128,4828726,88130,0,0.40411389256736896,1,15.25448322,0.061645486
MENA,OMN,Oman,HIB3,2009,98,Hib,20655.91802,2.4694581,2684659,22010,0,2.5195195195195197,1,11.49723816,0.28967515964684687
ROSA,PAK,Pakistan,HIB3,2009,52,Hib,963.7880664,2.49995875,194376534,1020,0,8.860907612842388,1,67.87589264,6.014420138222487
EAPR,PLW,Palau,HIB3,2009,48,Hib,10147.77411,9.63057423,18709,10090,0,5.287822878228782,1,19.58942032,1.0358538493933578
LACR,PAN,Panama,HIB3,2009,85,Hib,7796.926184,6.9857955,3564381,7120,0,3.584166503,1,29.72088814,1.065246117247668
LACR,PRY,Paraguay,HIB3,2009,85,Hib,3941.848155,5.52496862,5671236,3740,0,5.742141281589007,1,55.44544601,3.183755844101355
LACR,PER,Peru,HIB3,2009,93,Hib,4181.187555,4.95976877,28896811,3950,0,1.9638398002441793,1,40.27733994,0.790982432
Non-programme,POL,Poland,HIB3,2009,99,Hib,11556.30269,6.57037735,38151603,12520,0,1.1700902346512216,1,24.36023712,0.285036756
Non-programme,PRT,Portugal,HIB3,2009,96,Hib,23151.21541,10.13070393,10568247,22970,0,0.7831597972023087,1,25.10331535,0.196599074
MENA,QAT,Qatar,HIB3,2009,99,Hib,60785.73516,2.38356304,1608903,63010,0,3.2440711091739014,1,19.3805542,0.6287189595999891
ECAR,MDA,Republic of Moldova,HIB3,2009,47,Hib,1898.439757,13.6766243,2865213,1950,0,3.2498532542372884,1,45.5789299,1.4812483366016824
LACR,LCA,Saint Lucia,HIB3,2009,95,Hib,8250.521807,5.24410772,169869,8130,0,6.418593615624999,1,57.42234802,3.6857071639536882
EAPR,WSM,Samoa,HIB3,2009,55,Hib,3279.182695,5.12732029,191513,3160,0,9.812004530011325,1,12.56464672,1.2328437053463195
MENA,SAU,Saudi Arabia,HIB3,2009,98,Hib,17718.39116,4.29042768,24217654,19810,0,3.758285461776403,1,18.35076332,0.6896740699805568
WCAR,SEN,Senegal,HIB3,2009,86,Hib,1308.694043,3.841573,12337389,1330,0,9.741119996876085,1,45.61538315,4.443449209676294
ECAR,SRB,Serbia,HIB3,2009,94,Hib,6414.044846,8.98933506,7320807,6680,0,0.9216153000254323,1,35.16513443,0.32408725918139114
Non-programme,SVK,Slovakia,HIB3,2009,99,Hib,16586.75278,7.95280409,5386406,17120,0,0.9774812082181059,1,22.41773987,0.21912919453646804
Non-programme,SVN,Slovenia,HIB3,2009,96,Hib,24501.78973,8.6420126,2039669,24260,0,0.5912411286853615,1,12.77988815,0.075559955
EAPR,SLB,Solomon Islands,HIB3,2009,87,Hib,1554.70671,6.6096673,518141,1460,0,7.460950251741294,1,2.71900129,0.20286333359110403
ESAR,ZAF,South Africa,HIB3,2009,77,Hib,6374.7056,7.64941454,51728516,6350,0,1.7702496479454375,1,8.10977173,0.14356320549950363
Non-programme,ESP,Spain,HIB3,2009,96,Hib,32279.82085,9.1530304,46362946,32630,0,1.171998627,1,20.15493011,0.23621550422257517
MENA,PSE,State of Palestine,HIB3,2009,97,Hib,2191.781787,10.76468372,3689099,2250,0,1.1817139008324662,1,39.20000076,0.4632318581073524
Non-programme,SWE,Sweden,HIB3,2009,98,Hib,46707.6425,8.77742958,9298515,52390,0,0.8923799087851905,1,16.56481934,0.1478211197167236
Non-programme,CHE,Switzerland,HIB3,2009,95,Hib,71568.31239,10.1415062,7743831,71800,0,0.38661081170637485,1,26.20129585,0.10129704256327371
ECAR,TUR,Turkiye,HIB3,2009,96,Hib,9076.924722,5.49438715,72039206,9610,0,1.368112319117503,1,14.5079031,0.19848440955673013
MENA,ARE,United Arab Emirates,HIB3,2009,93,Hib,37803.06637,4.05000162,6707058,41310,0,3.882396427,1,16.1003685,0.625080131
Non-programme,GBR,United Kingdom,HIB3,2009,93,Hib,39009.37155,9.83944035,62276270,44370,0,1.2518664641090063,1,12.39581871,0.15517909738223964
Non-programme,USA,United States,HIB3,2009,84,Hib,47194.94335,16.20067596,306771529,47910,0,1.8719826154206398,1,12.64764786,0.23676176919882055
LACR,URY,Uruguay,HIB3,2009,95,Hib,9881.395731,7.91611385,3310091,9140,0,6.536230507959228,1,20.75167656,1.356377414227744
MENA,DZA,Algeria,HIB3,2008,93,Hib,5180.918815,3.98331022,34816961,4430,0,8.810044862461389,1,26.1469593,2.3035588444995203
LACR,ARG,Argentina,HIB3,2008,93,Hib,8944.110266,8.24087811,40424148,7600,0,7.117608794412783,1,30.04826355,2.1387178490031307
Non-programme,AUS,Australia,HIB3,2008,94,Hib,49811.20672,8.24737453,21249199,42510,0,1.3823898003559114,1,19.04162598,0.26322949536944135
Non-programme,AUT,Austria,HIB3,2008,83,Hib,51581.39824,9.83415222,8321496,48890,0,0.8924562846281263,1,18.80803871,0.16785352348268578
MENA,BHR,Bahrain,HIB3,2008,97,Hib,23299.49928,3.07321215,1103496,21070,0,3.228203960846802,1,27.9108448,0.9010189973394036
ECAR,BLR,Belarus,HIB3,2008,6,Hib,6376.175692,5.29448891,9527985,5470,0,4.228809209037484,1,29.83945274,1.2618535253955079
Non-programme,BEL,Belgium,HIB3,2008,98,Hib,48303.39796,9.60036659,10709973,46570,0,1.1405311481580527,1,19.94528961,0.22748224059238178
LACR,BLZ,Belize,HIB3,2008,94,Hib,5711.814589,4.51286459,304361,5170,0,7.5643726245128855,1,24.23386192,1.8331396169387326
LACR,BOL,Bolivia (Plurinational State of),HIB3,2008,88,Hib,1692.672485,4.60677242,9850858,1460,0,5.380005322592263,1,30.36822891,1.6338123317350022
ECAR,BIH,Bosnia and Herzegovina,HIB3,2008,83,Hib,4841.693119,9.48630238,3947544,4500,0,0.9870123255979314,1,43.91299438,0.43342666706972693
LACR,BRA,Brazil,HIB3,2008,99,Hib,8908.333385,8.01128483,190367302,7680,0,7.454407886511722,1,30.88409233,2.302226214325082
EAPR,BRN,Brunei Darussalam,HIB3,2008,98,Hib,42156.56858,1.87612021,377793,36700,0,0.7023541660603239,1,10.10823727,0.070995626
Non-programme,CAN,Canada,HIB3,2008,92,Hib,46710.25269,9.59427929,33247298,44930,0,1.3837138797223811,1,15.50515175,0.21454693683676765
LACR,CHL,Chile,HIB3,2008,95,Hib,10683.21888,6.73954487,16838988,9950,0,0.7074553356083475,1,37.43042755,0.2648035568434918
LACR,COL,Colombia,HIB3,2008,92,Hib,5541.836297,6.84192181,43758808,4770,0,2.5815432011114234,1,20.85275078,0.5383227700057993
LACR,CRI,Costa Rica,HIB3,2008,87,Hib,6937.242616,7.4685483,4440056,6440,0,1.4924207518341044,1,29.51094818,0.4404275147013289
ECAR,HRV,Croatia,HIB3,2008,96,Hib,15888.06069,7.63643503,4309705,13990,0,0.5031250705734118,1,14.51390839,0.073023112
Non-programme,CYP,Cyprus,HIB3,2008,90,Hib,35397.29688,6.01430845,1091026,31970,0,0.6466651322143865,1,51.40008163,0.3323864058309421
Non-programme,CZE,Czechia,HIB3,2008,99,Hib,22774.70451,6.33855247,10384603,18480,0,1.0807379764814489,1,16.13297081,0.17435514227833682
Non-programme,DNK,Denmark,HIB3,2008,88,Hib,64616.66576,9.46797943,5493621,60620,0,0.68683427,1,14.11779785,0.096965874
LACR,DOM,Dominican Republic,HIB3,2008,79,Hib,5023.585134,4.56442022,9573130,4700,0,3.425993573254095,1,41.57860947,1.4244804882906186
LACR,ECU,Ecuador,HIB3,2008,95,Hib,4194.757507,5.52174902,14575202,3770,0,3.0408379343080245,1,52.45033646,1.5949297277478727
LACR,SLV,El Salvador,HIB3,2008,98,Hib,2983.248296,8.49585915,6029297,2910,0,1.9188670545408162,1,42.0072403,0.8060630946384927
Non-programme,EST,Estonia,HIB3,2008,95,Hib,18205.90641,5.95694113,1337090,15190,0,1.017230875704384,1,21.39286995,0.21761487833068505
EAPR,FJI,Fiji,HIB3,2008,99,Hib,3899.922315,3.18467116,903399,3730,0,9.516107053,1,16.50561142,1.5706916524111743
Non-programme,FIN,Finland,HIB3,2008,98,Hib,53769.47262,8.34362221,5313399,50160,0,1.011772810114535,1,18.57298851,0.18791644776987668
Non-programme,FRA,France,HIB3,2008,97,Hib,45464.81814,10.51340675,64375116,43580,0,1.2424214225941344,1,10.02973175,0.12461153589072557
Non-programme,DEU,Germany,HIB3,2008,94,Hib,46379.1648,10.03185749,82110097,44360,0,1.3040107735751743,1,13.46302605,0.17555931014123222
WCAR,GHA,Ghana,HIB3,2008,93,Hib,1182.657613,3.72533512,24249946,1120,0,9.492825716042683,1,41.08115387,3.8997623390184244
ECAR,GRC,Greece,HIB3,2008,83,Hib,31695.83311,8.948102,11077841,28330,0,0.5959241851638557,1,32.20823669,0.1919366720505285
LACR,GTM,Guatemala,HIB3,2008,95,Hib,2763.059882,6.08129978,13935174,2570,0,1.4859069573893653,1,59.04833603,0.8774033332924214
LACR,HND,Honduras,HIB3,2008,92,Hib,1732.490627,8.60362625,8012587,1620,0,2.4146742787941387,1,51.41562271,1.241519816860208
Non-programme,HUN,Hungary,HIB3,2008,99,Hib,15762.63225,7.09275723,10038188,13250,0,0.7477910993768412,1,26.34925461,0.197037381
Non-programme,ISL,Iceland,HIB3,2008,98,Hib,57489.33998,8.34370804,317414,52420,0,0.5436643853473582,1,16.27143288,0.088461986
Non-programme,IRL,Ireland,HIB3,2008,93,Hib,61353.10656,9.12564754,4489544,50940,0,1.2538745506076112,1,11.86308861,0.1487482489968202
Non-programme,ISR,Israel,HIB3,2008,94,Hib,30269.21777,6.80668306,7308800,27350,0,0.4376836725353078,1,25.34702873,0.11093980622404359
Non-programme,ITA,Italy,HIB3,2008,96,Hib,40828.57956,8.50157547,59211181,37870,0,0.968475191,1,21.33932495,0.20666606808735907
LACR,JAM,Jamaica,HIB3,2008,91,Hib,5029.800953,6.65533972,2725635,4660,0,5.430569582121471,1,41.12860489,2.2335175067072637
MENA,JOR,Jordan,HIB3,2008,97,Hib,3241.652414,8.48880577,6989866,2910,0,1.0789958961230997,1,31.94139099,0.3446462979467335
ECAR,KAZ,Kazakhstan,HIB3,2008,49,Hib,8123.547059,3.02569842,16426525,5870,0,4.216581910615115,1,23.87804604,1.0068373699309887
EAPR,KIR,Kiribati,HIB3,2008,83,Hib,1410.622469,13.51428604,104222,1860,0,17.266679606864276,1,0.16913319,0.029203686026169007
MENA,KWT,Kuwait,HIB3,2008,99,Hib,55585.18893,1.92400301,2651421,51800,0,3.508299244854993,1,19.80873489,0.6949496965611975
Non-programme,LVA,Latvia,HIB3,2008,94,Hib,15677.60809,5.86603212,2177322,12830,0,0.6383164945819219,1,37.30623627,0.2381318596191135
MENA,LBN,Lebanon,HIB3,2008,81,Hib,5912.045328,7.81751728,4925354,5860,0,2.5837080689205423,1,44.85952377,1.1590391353248186
Non-programme,LTU,Lithuania,HIB3,2008,96,Hib,14955.53455,6.29010201,3198231,12670,0,0.6177633936923964,1,28.17394638,0.17404832729416406
Non-programme,LUX,Luxembourg,HIB3,2008,99,Hib,120422.1379,6.23101091,488650,86000,0,0.6898494322645855,1,10.06149197,0.069409145
EAPR,MYS,Malaysia,HIB3,2008,95,Hib,8371.821561,3.00692558,27570059,7420,0,1.4694584086753388,1,35.536026,0.5221871221660547
Non-programme,MLT,Malta,HIB3,2008,72,Hib,22315.31042,7.82490158,409379,20290,0,0.740445762,1,32.99180222,0.24428640129432078
Non-programme,MUS,Mauritius,HIB3,2008,99,Hib,8140.508086,3.93896508,1244121,7390,0,1.168068342938412,1,61.84154892,0.7223515557172914
LACR,MEX,Mexico,HIB3,2008,96,Hib,10523.76854,5.44587374,110374288,10260,0,1.1155175973927363,1,48.59585571,0.5420953220486329
EAPR,MNG,Mongolia,HIB3,2008,96,Hib,2127.426786,4.55693007,2643201,1790,0,5,1,21.42464447,1.071232224
ECAR,MNE,Montenegro,HIB3,2008,93,Hib,7359.95119,,616969,6450,0,0.5083205772835216,1,,
MENA,MAR,Morocco,HIB3,2008,99,Hib,3183.200439,4.83789158,31606767,2970,0,1.748697530169071,1,56.41322708,0.9864967086366295
Non-programme,NLD,Netherlands (Kingdom of the),HIB3,2008,97,Hib,58246.70269,9.21819305,16445593,51930,0,1.0020942107344395,1,9.92371464,0.09944497
Non-programme,NZL,New Zealand,HIB3,2008,86,Hib,31324.7398,8.65133667,4259800,28680,0,0.7459302352315851,1,12.87743378,0.096056672
ECAR,MKD,North Macedonia,HIB3,2008,13,Hib,5026.420299,6.55317593,1971493,4540,0,2.7015864512832617,1,32.02929306,0.8652990417507701
Non-programme,NOR,Norway,HIB3,2008,94,Hib,97503.54078,7.91507673,4768212,87850,0,0.40411389256736896,1,15.65692139,0.063271794
MENA,OMN,Oman,HIB3,2008,99,Hib,26576.77924,1.75567567,2626529,21190,0,2.5195195195195197,1,12.44921112,0.3136603041945946
EAPR,PLW,Palau,HIB3,2008,92,Hib,10577.50191,8.41378212,19009,10000,0,5.287822878228782,1,19.40317154,1.026005343794096
LACR,PAN,Panama,HIB3,2008,86,Hib,7347.59049,6.80452538,3500648,6770,0,3.584166503,1,29.21657181,1.0471705802762787
LACR,PRY,Paraguay,HIB3,2008,87,Hib,4384.954694,5.03776026,5613574,3320,0,5.742141281589007,1,60.46802139,3.472159218395261
LACR,PER,Peru,HIB3,2008,93,Hib,4197.584446,4.53098345,28719041,3770,0,1.9638398002441793,1,43.35043335,0.8513330637056261
Non-programme,POL,Poland,HIB3,2008,98,Hib,14048.56047,6.35196781,38125759,11980,0,1.1700902346512216,1,24.43056297,0.28585963158228744
Non-programme,PRT,Portugal,HIB3,2008,97,Hib,24949.04136,9.58307838,10558177,22630,0,0.7831597972023087,1,26.39370918,0.20670491928825513
MENA,QAT,Qatar,HIB3,2008,97,Hib,80781.40392,1.63775349,1426938,66030,0,3.2440711091739014,1,18.78091812,0.6092663387685262
LACR,LCA,Saint Lucia,HIB3,2008,96,Hib,8516.960755,5.09061956,168808,8150,0,6.418593615624999,1,59.58971405,3.8248215815824933
EAPR,WSM,Samoa,HIB3,2008,32,Hib,3373.606399,4.53258085,190107,2970,0,9.812004530011325,1,14.27214527,1.4003835404221971
MENA,SAU,Saudi Arabia,HIB3,2008,98,Hib,22320.4889,2.97100711,23287877,20540,0,3.758285461776403,1,19.36904335,0.7279439403082192
WCAR,SEN,Senegal,HIB3,2008,88,Hib,1398.79218,3.50687575,12048959,1240,0,9.741119996876085,1,41.62781525,4.0550154355803825
ECAR,SRB,Serbia,HIB3,2008,98,Hib,7376.735179,9.12807178,7350222,6250,0,0.9216153000254323,1,35.14710617,0.3239211079789028
Non-programme,SVK,Slovakia,HIB3,2008,99,Hib,18744.31923,6.95978355,5379233,17250,0,0.9774812082181059,1,21.02014542,0.20546797142061884
Non-programme,SVN,Slovenia,HIB3,2008,97,Hib,27461.97642,7.89287567,2021316,24530,0,0.5912411286853615,1,12.63994503,0.074732554
EAPR,SLB,Solomon Islands,HIB3,2008,89,Hib,1525.846663,5.50656271,508790,1380,0,7.460950251741294,1,3.70136571,0.27615705425811093
ESAR,ZAF,South Africa,HIB3,2008,80,Hib,6184.754743,7.14832258,51114599,6490,0,1.7702496479454375,1,8.84287548,0.15654097205295342
Non-programme,ESP,Spain,HIB3,2008,97,Hib,35603.24833,8.4290638,45954106,32270,0,1.171998627,1,21.78303528,0.25529687446598365
MENA,PSE,State of Palestine,HIB3,2008,96,Hib,2035.202341,10.52610016,3591977,2040,0,1.1817139008324662,1,35.79999924,0.42305356751699724
Non-programme,SWE,Sweden,HIB3,2008,98,Hib,55817.17597,8.22603607,9219637,55370,0,0.8923799087851905,1,16.4745636,0.14701569562643818
Non-programme,CHE,Switzerland,HIB3,2008,95,Hib,74175.19279,9.53167725,7647675,64870,0,0.38661081170637485,1,26.49785995,0.10244359143751341
ECAR,TUR,Turkiye,HIB3,2008,96,Hib,10913.4079,5.21761751,71051678,9830,0,1.368112319117503,1,19.18195724,0.26243072004829177
MENA,ARE,United Arab Emirates,HIB3,2008,92,Hib,50054.17007,2.92857623,6302664,44890,0,3.882396427,1,25.13651848,0.9758992953564832
Non-programme,GBR,United Kingdom,HIB3,2008,92,Hib,47652.40307,9.03295708,61806995,48720,0,1.2518664641090063,1,13.48400593,0.16880174825613975
Non-programme,USA,United States,HIB3,2008,91,Hib,48570.04598,15.20723629,304093966,49110,0,1.8719826154206398,1,13.35935974,0.250084892
LACR,URY,Uruguay,HIB3,2008,94,Hib,9423.965626,8.09081745,3302177,7930,0,6.536230507959228,1,21.29285431,1.3917500394255313
LACR,ARG,Argentina,HIB3,2007,91,Hib,7185.251551,7.86196613,40016763,6460,0,7.117608794412783,1,31.17720222,2.2190712870625777
Non-programme,AUS,Australia,HIB3,2007,94,Hib,41128.24766,8.0517149,20827622,37470,0,1.3823898003559114,1,19.00255966,0.26268944654638693
Non-programme,AUT,Austria,HIB3,2007,85,Hib,46622.96229,9.60482597,8295487,44230,0,0.8924562846281263,1,19.22972488,0.1716168882082584
MENA,BHR,Bahrain,HIB3,2007,97,Hib,20908.40425,3.16071057,1039295,19600,0,3.228203960846802,1,30.2359314,0.9760775350537219
Non-programme,BEL,Belgium,HIB3,2007,98,Hib,44319.16545,9.1392889,10625700,42740,0,1.1405311481580527,1,20.60689545,0.2350280612756145
LACR,BLZ,Belize,HIB3,2007,96,Hib,5762.210233,4.05345058,296100,5210,0,7.5643726245128855,1,26.12802887,1.9764214631671035
LACR,BOL,Bolivia (Plurinational State of),HIB3,2007,84,Hib,1354.549059,4.6968894,9685960,1210,0,5.380005322592263,1,30.76193619,1.6549938043544357
ECAR,BIH,Bosnia and Herzegovina,HIB3,2007,83,Hib,3931.489487,9.25501442,4013424,3680,0,0.9870123255979314,1,44.27066803,0.43695695
LACR,BRA,Brazil,HIB3,2007,98,Hib,7409.690038,8.20182991,188552320,6240,0,7.454407886511722,1,33.09412003,2.4669706934879754
EAPR,BRN,Brunei Darussalam,HIB3,2007,99,Hib,36217.32907,1.94145441,370873,33470,0,0.7023541660603239,1,12.78499889,0.089795972
Non-programme,CAN,Canada,HIB3,2007,93,Hib,44660.08389,9.4346962,32888886,41540,0,1.3837138797223811,1,15.61163616,0.21602037639767815
LACR,CHL,Chile,HIB3,2007,96,Hib,10346.41382,6.21259642,16671581,8700,0,0.7074553356083475,1,39.18727112,0.27723244
LACR,COL,Colombia,HIB3,2007,94,Hib,4769.926147,6.49102163,43235374,4170,0,2.5815432011114234,1,19.24854279,0.49690944770826806
LACR,CRI,Costa Rica,HIB3,2007,88,Hib,6137.711999,6.99642611,4380248,5710,0,1.4924207518341044,1,30.91247177,0.4613441436003393
ECAR,HRV,Croatia,HIB3,2007,96,Hib,13755.83211,7.38946152,4310217,12510,0,0.5031250705734118,1,12.39423656,0.062358511
Non-programme,CYP,Cyprus,HIB3,2007,90,Hib,31244.87891,5.35744858,1072714,27340,0,0.6466651322143865,1,48.79761124,0.3155571372426083
Non-programme,CZE,Czechia,HIB3,2007,99,Hib,18452.65328,5.99029112,10298828,15830,0,1.0807379764814489,1,13.63102531,0.14731566710896815
Non-programme,DNK,Denmark,HIB3,2007,87,Hib,58631.65664,9.30215549,5461438,55870,0,0.68683427,1,14.56182575,0.10001560954683354
LACR,DOM,Dominican Republic,HIB3,2007,70,Hib,4649.645589,4.08935308,9455658,4380,0,3.425993573254095,1,46.18055725,1.5821429234779278
LACR,ECU,Ecuador,HIB3,2007,95,Hib,3478.924888,5.55722475,14328773,3210,0,3.0408379343080245,1,53.10565567,1.6148569228763603
LACR,SLV,El Salvador,HIB3,2007,99,Hib,2830.656938,8.47836304,6009824,2730,0,1.9188670545408162,1,41.63936996,0.7990041518808054
Non-programme,EST,Estonia,HIB3,2007,95,Hib,16745.4308,5.18429422,1340680,13430,0,1.017230875704384,1,22.9715786,0.23367399015590087
EAPR,FJI,Fiji,HIB3,2007,99,Hib,3762.746928,3.41514993,897832,3510,0,9.516107053,1,15.58711243,1.4832863052458467
Non-programme,FIN,Finland,HIB3,2007,97,Hib,48473.02401,8.08415604,5288720,46190,0,1.011772810114535,1,18.99827766,0.19221940775394392
Non-programme,FRA,France,HIB3,2007,97,Hib,41486.19078,10.33418846,64016890,40200,0,1.2424214225941344,1,9.5284071,0.11838297104238052
Non-programme,DEU,Germany,HIB3,2007,94,Hib,42350.92172,9.83482933,82266372,41130,0,1.3040107735751743,1,13.76033401,0.1794362379703288
ECAR,GRC,Greece,HIB3,2007,83,Hib,28440.76253,8.52304935,11048473,25960,0,0.5959241851638557,1,34.22337723,0.20394538189343003
